Category,Brand,Product,Variant,SKU,Price,Old Price,Currency,Weight,Stock,Units,Visible,Featured,Meta title,Meta keywords,Meta description,Annotation,Description,Images,URL,Garancija,Sifra na artikl,Sifra,BrendID,KategorijaID,Kategorija
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-GTX1650-4G,,SE_17071,11559.0,0,1,,1,0,1,0,,,ASUS DUAL-GTX1650-4G  NVIDIA GeForce GTX 1650  Bus Standard: PCI Express 3.0  OpenGL  OpenGL4.5  Video Memory: GDDR5 4GB  Engine Clock: OC Mode GPU Boost Clock : 1695 MHz   GPU Base Clock : 1485 MHz  Memory Interface: 128-bit  Resolution: Digital Max Resolution:7680x4320  Interface: DVI Output : Yes x 1 (Native) (DVI-D)  HDMI Output : Yes x 1 (Native) (HDMI 2.0b)  Display Port : Yes x 1 (Native) (DisplayPort 1.4)  HDCP Support : Yes (2.2)  Maximum Display Support: 3  NVlink/ Crossfire Support: No  Recommended PSU: 300W  Accessories: 1 x CD  1 x Quick Guide  Software: ASUS GPU Tweak II & Driver  Dimensions: 20.4 x 11.5 x 3.7 Centimeter Centimeter  90YV0CV3-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-GTX1650-4G<br> NVIDIA GeForce GTX 1650<br> Bus Standard: PCI Express 3.0<br> OpenGL<br> OpenGL4.5<br> Video Memory: GDDR5 4GB<br> Engine Clock: OC Mode - GPU Boost Clock : 1695 MHz <br> GPU Base Clock : 1485 MHz<br> Memory Interface: 128-bit<br> Resolution: Digital Max Resolution:7680x4320<br> Interface: DVI Output : Yes x 1 (Native) (DVI-D)<br> HDMI Output : Yes x 1 (Native) (HDMI 2.0b)<br> Display Port : Yes x 1 (Native) (DisplayPort 1.4)<br> HDCP Support : Yes (2.2)<br> Maximum Display Support: 3<br> NVlink/ Crossfire Support: No<br> Recommended PSU: 300W<br> Accessories: 1 x CD<br> 1 x Quick Guide<br> Software: ASUS GPU Tweak II &amp; Driver<br> Dimensions: 20.4 x 11.5 x 3.7 Centimeter Centimeter<br> 90YV0CV3-M0NA00 </div>,17071_0-1000x1000.jpg,ASUS-DUAL-GTX1650-4G,1050,SE_17071,SE_17071,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-GTX1650-O4GD6-P-V2,,SE_17395,11759.0,0,1,,120,0,1,0,,,ASUS DUAL-GTX1650-O4GD6-P-V2  NVIDIA GeForce GTX 1650  PCI Express 3.0  OpenGL 4.6  Video Memory: 4GB GDDR6  Engine Clock: OC mode: 1650 MHz(Boost Clock)  Default mode: 1620 MHz(Boost Clock)  CUDA Core: 896  Memory Speed: 12 Gbps  Memory Interface: 128-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 1 (Native DVI-D)  Yes x 1 (Native HDMI 2.0b)  Yes x 1 (Native DisplayPort 1.4a)  HDCP Support: Yes (2.2)  Maximum Display Support: 3  Dimensions: 21.2 x 12.1 x 4 cm  Recommended PSU: 300W  Power Connectors: 1 x 6-pin  Slot: 2 Slot  90YV0GX8-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-GTX1650-O4GD6-P-V2<br> NVIDIA GeForce GTX 1650<br> PCI Express 3.0<br> OpenGL 4.6<br> Video Memory: 4GB GDDR6<br> Engine Clock: OC mode: 1650 MHz(Boost Clock)<br> Default mode: 1620 MHz(Boost Clock)<br> CUDA Core: 896<br> Memory Speed: 12 Gbps<br> Memory Interface: 128-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 1 (Native DVI-D)<br> Yes x 1 (Native HDMI 2.0b)<br> Yes x 1 (Native DisplayPort 1.4a)<br> HDCP Support: Yes (2.2)<br> Maximum Display Support: 3<br> Dimensions: 21.2 x 12.1 x 4 cm<br> Recommended PSU: 300W<br> Power Connectors: 1 x 6-pin<br> Slot: 2 Slot<br> 90YV0GX8-M0NA00 </div>,17395_0-1000x1000.jpg,ASUS-DUAL-GTX1650-O4GD6-P-V2,1050,SE_17395,SE_17395,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RX6500XT-O4G,,SE_17386,11759.0,0,1,,124,0,1,0,,,ASUS DUAL-RX6500XT-O4G  Radeon RX 6500 XT  PCI Express 4.0  OpenGL4.6  Video Memory: 4GB GDDR6  Engine Clock: OC mode: up to 2820 MHz(Boost Clock)/ up to 2670 MHz(Game Clock)  Gaming mode: up to 2820 MHz(Boost Clock)/ up to 2650MHz(Game Clock)  Stream Processors: 1024  Memory Speed: 18 Gbps  Memory Interface: 64-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 1 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 2  Dimensions: 201 x 128 x 40 mm  Recommended PSU: 500W  Power Connectors: 1 x 6-pin  Slot: 2 Slot  90YV0HA1-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RX6500XT-O4G<br> Radeon RX 6500 XT<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 4GB GDDR6<br> Engine Clock: OC mode: up to 2820 MHz(Boost Clock)/ up to 2670 MHz(Game Clock)<br> Gaming mode: up to 2820 MHz(Boost Clock)/ up to 2650MHz(Game Clock)<br> Stream Processors: 1024<br> Memory Speed: 18 Gbps<br> Memory Interface: 64-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 1 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 2<br> Dimensions: 201 x 128 x 40 mm<br> Recommended PSU: 500W<br> Power Connectors: 1 x 6-pin<br> Slot: 2 Slot<br> 90YV0HA1-M0NA00 </div>,17386_0-1000x1000.jpg,ASUS-DUAL-RX6500XT-O4G,1050,SE_17386,SE_17386,8,11,Graficki
Компјутерски компоненти/Графички карти,AFOX,AFOX NVIDIA Geforce GTX1660TI,,SE_17411,12249.0,0,1,,101,0,1,0,,,AFOX NVIDIA Geforce GTX1660TI  6GB GDDR6  192BIT  DP  DVI  HDMI  ATX  DUAL FAN  RETAIL PACK  AF1660TI-6144D6H4,,<div class="tab-content" id="tab-description" itemprop="description">AFOX NVIDIA Geforce GTX1660TI<br> 6GB GDDR6<br> 192BIT<br> DP<br> DVI<br> HDMI<br> ATX<br> DUAL FAN<br> RETAIL PACK<br> AF1660TI-6144D6H4 </div>,17411_0-1000x1000.jpg,AFOX-NVIDIA-Geforce-GTX1660TI, 690,SE_17411,SE_17411,3,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS PH-GTX1650-O4GD6-P,,SE_17253,12249.0,0,1,,2,0,1,0,,,ASUS PH-GTX1650-O4GD6-P  ASUS Phoenix GeForce GTX 1650 OC edition 4GB GDDR 6  Graphic Engine: NVIDIA GeForce GTX 1650  PCI Express 3.0  OpenGL 4.6  Video Memory: 4GB GDDR6  Engine Clock: OC Mode 1665 MHz (Boost Clock)  Gaming Mode (Default) GPU Boost Clock : 1635 MHz   GPU Base Clock : 1410 MHz  CUDA Core: 896  Memory Speed: 12 Gbps  Memory Interface: 128-bit  Resolution: Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native DVI-D)  Yes x 1 (Native HDMI 2.0b)  Yes x 1 (Native DisplayPort 1.4)  Maximum Display Support: 3  Dimensions: 17.8 x 12.8 x 3.6 Centimeter  Recommended PSU: 300W  Slot: 2 Slot  90YV0EZ1-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS PH-GTX1650-O4GD6-P<br> ASUS Phoenix GeForce GTX 1650 OC edition 4GB GDDR 6<br> Graphic Engine: NVIDIA GeForce GTX 1650<br> PCI Express 3.0<br> OpenGL 4.6<br> Video Memory: 4GB GDDR6<br> Engine Clock: OC Mode - 1665 MHz (Boost Clock)<br> Gaming Mode (Default) - GPU Boost Clock : 1635 MHz <br> GPU Base Clock : 1410 MHz<br> CUDA Core: 896<br> Memory Speed: 12 Gbps<br> Memory Interface: 128-bit<br> Resolution: Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native DVI-D)<br> Yes x 1 (Native HDMI 2.0b)<br> Yes x 1 (Native DisplayPort 1.4)<br> Maximum Display Support: 3<br> Dimensions: 17.8 x 12.8 x 3.6 Centimeter<br> Recommended PSU: 300W<br> Slot: 2 Slot<br> 90YV0EZ1-M0NA00 </div>,17253_0-1000x1000.jpg,ASUS-PH-GTX1650-O4GD6-P,1050,SE_17253,SE_17253,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF-RX6500XT-O4G-GAMING,,SE_17361,12349.0,0,1,,104,0,1,0,,,ASUS TUF-RX6500XT-O4G-GAMING  Radeon RX 6500 XT  PCI Express 4.0  OpenGL4.6  Video Memory: 4GB GDDR6  Engine Clock: OC mode: up to 2825 MHz(Boost Clock)/ up to 2705 MHz(Game Clock)  Gaming mode: up to 2825 MHz(Boost Clock)/ up to 2685MHz(Game Clock)  Stream Processors: 1024  Memory Speed: 18 Gbps  Memory Interface: 64-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 1 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 2  Dimensions: 250 x 147 x 54 mm  Recommended PSU: 500W  Power Connectors: 1 x 6-pin  Slot: 2.7 Slot  90YV0HA0-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF-RX6500XT-O4G-GAMING<br> Radeon RX 6500 XT<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 4GB GDDR6<br> Engine Clock: OC mode: up to 2825 MHz(Boost Clock)/ up to 2705 MHz(Game Clock)<br> Gaming mode: up to 2825 MHz(Boost Clock)/ up to 2685MHz(Game Clock)<br> Stream Processors: 1024<br> Memory Speed: 18 Gbps<br> Memory Interface: 64-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 1 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 2<br> Dimensions: 250 x 147 x 54 mm<br> Recommended PSU: 500W<br> Power Connectors: 1 x 6-pin<br> Slot: 2.7 Slot<br> 90YV0HA0-M0NA00 </div>,17361_0-1000x1000.jpg,ASUS-TUF-RX6500XT-O4G-GAMING,1050,SE_17361,SE_17361,8,11,Graficki
Компјутерски компоненти/Графички карти,Gigabyte,Gigabyte GTX1050 TI LP 4GB GDDR5 HDMI DVI DP,,SE_17331,13719.0,0,1,,2,0,1,0,,,Gigabyte GTX1050 TI LP 4GB GDDR5 HDMI DVI DP  GV-N105TOC-4GL,,<div class="tab-content" id="tab-description" itemprop="description">Gigabyte GTX1050 TI LP 4GB GDDR5 HDMI DVI DP<br> GV-N105TOC-4GL </div>,17331_0-1000x1000.jpg,Gigabyte-GTX1050-TI-LP-4GB-GDDR5-HDMI-DVI-DP, 360,SE_17331,SE_17331,25,11,Graficki
Компјутерски компоненти/Графички карти,Sapphire,Sapphire RX6500 XT 4GB GDDR6,,SE_17365,14699.0,0,1,,1,0,1,0,,,Sapphire RX6500 XT 4GB GDDR6  Pulse AMD Radeon RX 6500 XT Gaming OC Graphics Card with 4GB GDDR6  AMD RDNA 2  11314-01-20G,,<div class="tab-content" id="tab-description" itemprop="description">Sapphire RX6500 XT 4GB GDDR6<br> Pulse AMD Radeon RX 6500 XT Gaming OC Graphics Card with 4GB GDDR6<br> AMD RDNA 2<br> 11314-01-20G </div>,17365_0-1000x1000.jpg,Sapphire-RX6500-XT-4GB-GDDR6, 720,SE_17365,SE_17365,56,11,Graficki
Компјутерски компоненти/Графички карти,XXX,Palit GTX1660Ti 6GB StormX GDDR6,,SE_17311,15679.0,0,1,,105,0,1,0,,,Palit GTX1660Ti 6GB StormX GDDR6 HDMI DVI DP*3 2S GTIN: 4710636270475 / manufacturer item no.: NE6166T018J9-161F,,<div class="tab-content" id="tab-description" itemprop="description">Palit GTX1660Ti 6GB StormX GDDR6<br>HDMI<br>DVI<br>DP*3<br>2S GTIN: 4710636270475 / manufacturer item no.: NE6166T018J9-161F </div>,17311_0-1000x1000.jpg,Palit-GTX1660Ti-6GB-StormX-GDDR6,1050,SE_17311,SE_17311,70,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-GTX1660S-6G-EVO,,SE_17379,16659.0,0,1,,9,0,1,0,,,ASUS DUAL-GTX1660S-6G-EVO  NVIDIA GeForce GTX 1660 Super  PCI Express 3.0  OpenGL4.6  Video Memory: 6GB GDDR5  Engine Clock: OC Mode GPU Boost Clock : 1875 MHz   GPU Base Clock : 1530 MHz  Gaming Mode (Default) GPU Boost Clock : 1845 MHz   CUDA Core: 1408  Memory Speed: 8002 MHz  Memory Interface: 192-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native DVI-D)  Yes x 1 (Native HDMI 2.0b)  Yes x 1 (Native Display Port)  HDCP Support Yes (2.2)  Maximum Display Support: 3  NVlink/ Crossfire Support: No  Dimensions: 24.2 x 13 x5.3 Centimeter  Recommended PSU: 450W  Power Connectors: 1 x 8-pin  Slot: 2.3 Slot  90YV0DS5-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-GTX1660S-6G-EVO<br> NVIDIA GeForce GTX 1660 Super<br> PCI Express 3.0<br> OpenGL4.6<br> Video Memory: 6GB GDDR5<br> Engine Clock: OC Mode - GPU Boost Clock : 1875 MHz <br> GPU Base Clock : 1530 MHz<br> Gaming Mode (Default) - GPU Boost Clock : 1845 MHz <br> CUDA Core: 1408<br> Memory Speed: 8002 MHz<br> Memory Interface: 192-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native DVI-D)<br> Yes x 1 (Native HDMI 2.0b)<br> Yes x 1 (Native Display Port)<br> HDCP Support Yes (2.2)<br> Maximum Display Support: 3<br> NVlink/ Crossfire Support: No<br> Dimensions: 24.2 x 13 x5.3 Centimeter<br> Recommended PSU: 450W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.3 Slot<br> 90YV0DS5-M0NA00 </div>,17379_0-1000x1000.jpg,ASUS-DUAL-GTX1660S-6G-EVO,1050,SE_17379,SE_17379,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF-GTX1660TI-6G-EVO-Gaming,,SE_17258,16659.0,0,1,,4,0,1,0,,,ASUS TUF-GTX1660TI-6G-EVO-Gaming  PCI Express 3.0  OpenGL4.5  Video Memory: GDDR6 6GB  Engine Clock: OC Mode GPU Boost Clock : 1800 MHz  Gaming Mode (Default) GPU Boost Clock : 1770 MHz   GPU Base Clock : 1500 MHz  CUDA Core: 1536  Memory Clock: 12000 MHz  Memory Interface: 192-bit  Resolution: Digital Max Resolution:7680x4320  Interface: DVI Output : Yes x 1 (Native) (DVI-D)  HDMI Output : Yes x 2 (Native) (HDMI 2.0b)  Display Port : Yes x 1 (Native) (DisplayPort 1.4)  HDCP Support : Yes (2.2)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Recommended PSU: 450W  Power Connectors: 1 x 8-pin  Accessories: 1 x CD  1 x Quick Guide  Software: ASUS GPU Tweak II & Driver  Dimensions: 20.6 x 12.4 x4.6 Centimeter  90YV0CT8-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF-GTX1660TI-6G-EVO-Gaming<br> PCI Express 3.0<br> OpenGL4.5<br> Video Memory: GDDR6 6GB<br> Engine Clock: OC Mode - GPU Boost Clock : 1800 MHz<br> Gaming Mode (Default) - GPU Boost Clock : 1770 MHz <br> GPU Base Clock : 1500 MHz<br> CUDA Core: 1536<br> Memory Clock: 12000 MHz<br> Memory Interface: 192-bit<br> Resolution: Digital Max Resolution:7680x4320<br> Interface: DVI Output : Yes x 1 (Native) (DVI-D)<br> HDMI Output : Yes x 2 (Native) (HDMI 2.0b)<br> Display Port : Yes x 1 (Native) (DisplayPort 1.4)<br> HDCP Support : Yes (2.2)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Recommended PSU: 450W<br> Power Connectors: 1 x 8-pin<br> Accessories: 1 x CD<br> 1 x Quick Guide<br> Software: ASUS GPU Tweak II &amp; Driver<br> Dimensions: 20.6 x 12.4 x4.6 Centimeter<br> 90YV0CT8-M0NA00 </div>,17258_0-1000x1000.jpg,ASUS-TUF-GTX1660TI-6G-EVO-Gaming,1050,SE_17258,SE_17258,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF-GTX1660TI-O6G-EVO-GAMING,,SE_17252,16659.0,0,1,,103,0,1,0,,,ASUS TUF-GTX1660TI-O6G-EVO-GAMING  TUF Gaming GeForce GTX 1660 Ti EVO OC Edition  PCI Express 3.0  OpenGL 4.6  Video Memory: 6GB GDDR6  Engine Clock: OC mode : 1845 MHz (Boost Clock)  Gaming mode : 1815 MHz (Boost Clock)  CUDA Core: 1536  Memory Speed: 12 Gbps  Memory Interface: 192-bit  Digital Max Resolution: 7680 x 4320  Interface: Yes x 1 (Native DVI-D)  Yes x 2 (Native HDMI 2.0b)  Yes x 1 (Native DisplayPort 1.4a)  HDCP Support: Yes (2.2)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 206 x 124 x 46 mm  Recommended PSU: 450W  Power Connectors: 1 x 8-pin  Slot: 2.3 Slot  90YV0CT7-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF-GTX1660TI-O6G-EVO-GAMING<br> TUF Gaming GeForce GTX 1660 Ti EVO OC Edition<br> PCI Express 3.0<br> OpenGL 4.6<br> Video Memory: 6GB GDDR6<br> Engine Clock: OC mode : 1845 MHz (Boost Clock)<br> Gaming mode : 1815 MHz (Boost Clock)<br> CUDA Core: 1536<br> Memory Speed: 12 Gbps<br> Memory Interface: 192-bit<br> Digital Max Resolution: 7680 x 4320<br> Interface: Yes x 1 (Native DVI-D)<br> Yes x 2 (Native HDMI 2.0b)<br> Yes x 1 (Native DisplayPort 1.4a)<br> HDCP Support: Yes (2.2)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 206 x 124 x 46 mm<br> Recommended PSU: 450W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.3 Slot<br> 90YV0CT7-M0NA00 </div>,17252_0-1000x1000.jpg,ASUS-TUF-GTX1660TI-O6G-EVO-GAMING,1050,SE_17252,SE_17252,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS TUF-GTX1660TI-T6G-EVO GAMING,,SE_17282,16659.0,0,1,,0,0,1,0,,,ASUS TUF-GTX1660TI-T6G-EVO GAMING  NVIDIA GeForce GTX 1660 Ti  PCI Express 3.0  OpenGL4.6  Video Memory: 6GB GDDR6  Engine Clock: OC mode : 1845 MHz (Boost Clock)  Gaming mode : 1815 MHz (Boost Clock)  CUDA Core: 1536  Memory Speed: 14 Gbps  Memory Interface: 192-bit  Resolution: Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native DVI-D)  Yes x 2 (Native HDMI 2.0b)  Yes x 1 (Native DisplayPort 1.4a)  HDCP Support Yes (2.2)  Maximum Display Support: 4  NVlink/ Crossfire Support: No  Dimensions: 206 x 124 x 46 mm  Recommended PSU: 450W  Power Connectors: 1 x 8-pin  90YV0CT9-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS TUF-GTX1660TI-T6G-EVO GAMING<br> NVIDIA GeForce GTX 1660 Ti<br> PCI Express 3.0<br> OpenGL4.6<br> Video Memory: 6GB GDDR6<br> Engine Clock: OC mode : 1845 MHz (Boost Clock)<br> Gaming mode : 1815 MHz (Boost Clock)<br> CUDA Core: 1536<br> Memory Speed: 14 Gbps<br> Memory Interface: 192-bit<br> Resolution: Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native DVI-D)<br> Yes x 2 (Native HDMI 2.0b)<br> Yes x 1 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.2)<br> Maximum Display Support: 4<br> NVlink/ Crossfire Support: No<br> Dimensions: 206 x 124 x 46 mm<br> Recommended PSU: 450W<br> Power Connectors: 1 x 8-pin<br> 90YV0CT9-M0NA00 </div>,17282_0-1000x1000.jpg,ASUS-TUF-GTX1660TI-T6G-EVO-GAMING,1050,SE_17282,SE_17282,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS PH-GTX1660S-O6G,,SE_17088,18129.0,0,1,,0,0,1,0,,,ASUS PH-GTX1660S-O6G  NVIDIA GeForce GTX 1660 Super  Bus Standard: PCI Express 3.0  OpenGL  OpenGL4.6  Video Memory: GDDR6 6GB  Engine Clock: OC Mode GPU Boost Clock : 1860 MHz   GPU Base Clock : 1530 MHz  Memory Interface: 192-bit  Resolution: Digital Max Resolution:7680x4320  Interface: DVI Output : Yes x 1 (Native) (DVI-D)  HDMI Output : Yes x 1 (Native) (HDMI 2.0b)  Display Port : Yes x 1 (Native) (DisplayPort 1.4)  HDCP Support : Yes (2.2)  Maximum Display Support: 3  NVlink/ Crossfire Support: No  Recommended PSU: 450W  Accessories: 1 x CD  1 x Quick Guide  Software: ASUS GPU Tweak II & Driver  Dimensions: 17.4 x 12.1 x3.9 Centimeter  90YV0DT0-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS PH-GTX1660S-O6G<br> NVIDIA GeForce GTX 1660 Super<br> Bus Standard: PCI Express 3.0<br> OpenGL<br> OpenGL4.6<br> Video Memory: GDDR6 6GB<br> Engine Clock: OC Mode - GPU Boost Clock : 1860 MHz <br> GPU Base Clock : 1530 MHz<br> Memory Interface: 192-bit<br> Resolution: Digital Max Resolution:7680x4320<br> Interface: DVI Output : Yes x 1 (Native) (DVI-D)<br> HDMI Output : Yes x 1 (Native) (HDMI 2.0b)<br> Display Port : Yes x 1 (Native) (DisplayPort 1.4)<br> HDCP Support : Yes (2.2)<br> Maximum Display Support: 3<br> NVlink/ Crossfire Support: No<br> Recommended PSU: 450W<br> Accessories: 1 x CD<br> 1 x Quick Guide<br> Software: ASUS GPU Tweak II &amp; Driver<br> Dimensions: 17.4 x 12.1 x3.9 Centimeter<br> 90YV0DT0-M0NA00 </div>,17088_0-1000x1000.jpg,ASUS-PH-GTX1660S-O6G,1050,SE_17088,SE_17088,8,11,Graficki
Компјутерски компоненти/Графички карти,AFOX,AFOX AMD Radeon RX5700XT 8GB GDDR6,,SE_17412,18619.0,0,1,,3,0,1,0,,,AFOX AMD Radeon RX5700XT 8GB GDDR6  256BIT  HDMI  DP x 3  ATX  DUAL FAN  RETAIL PACK  AFRX5700XT-8GD6H4,,<div class="tab-content" id="tab-description" itemprop="description">AFOX AMD Radeon RX5700XT 8GB GDDR6<br> 256BIT<br> HDMI<br> DP x 3<br> ATX<br> DUAL FAN<br> RETAIL PACK<br> AFRX5700XT-8GD6H4 </div>,17412_0-1000x1000.jpg,AFOX-AMD-Radeon-RX5700XT-8GB-GDDR6, 690,SE_17412,SE_17412,3,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS PH-RTX3050-8G,,SE_17364,19109.0,0,1,,103,0,1,0,,,ASUS PH-RTX3050-8G  NVIDIA GeForce RTX 3050  PCI Express 4.0  OpenGL4.6  Video Memory: 8GB GDDR6  Engine Clock: OC mode : 1807 MHz (Boost Clock)  Gaming mode : 1777 MHz (Boost Clock)  CUDA Core: 2560  Memory Speed: 14 Gbps  Memory Interface: 128-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  Dimensions: 177 x 128 x 51 mm  Recommended PSU: 550W  Power Connectors: 1 x 8-pin  Slot: 2.55 Slot  90YV0HH2-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS PH-RTX3050-8G<br> NVIDIA GeForce RTX 3050<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 8GB GDDR6<br> Engine Clock: OC mode : 1807 MHz (Boost Clock)<br> Gaming mode : 1777 MHz (Boost Clock)<br> CUDA Core: 2560<br> Memory Speed: 14 Gbps<br> Memory Interface: 128-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> Dimensions: 177 x 128 x 51 mm<br> Recommended PSU: 550W<br> Power Connectors: 1 x 8-pin<br> Slot: 2.55 Slot<br> 90YV0HH2-M0NA00 </div>,17364_0-1000x1000.jpg,ASUS-PH-RTX3050-8G,1050,SE_17364,SE_17364,8,11,Graficki
Компјутерски компоненти/Графички карти,Asus,ASUS DUAL-RTX3050-O8G,,SE_17363,19599.0,0,1,,118,0,1,0,,,ASUS DUAL-RTX3050-O8G  NVIDIA GeForce RTX 3050  PCI Express 4.0  OpenGL4.6  Video Memory: 8GB GDDR6  Engine Clock: OC mode : 1852 MHz (Boost Clock)  Gaming mode : 1822 MHz (Boost Clock)  CUDA Core: 2560  Memory Speed: 14 Gbps  Memory Interface: 128-bit  Digital Max Resolution 7680 x 4320  Interface: Yes x 1 (Native HDMI 2.1)  Yes x 3 (Native DisplayPort 1.4a)  HDCP Support Yes (2.3)  Maximum Display Support: 4  Dimensions: 200 x 123 x 38 mm  Recommended PSU: 550W  Power Connectors: 1 x 8-pin  Slot: 2 Slot  90YV0HH0-M0NA00,,<div class="tab-content" id="tab-description" itemprop="description">ASUS DUAL-RTX3050-O8G<br> NVIDIA GeForce RTX 3050<br> PCI Express 4.0<br> OpenGL4.6<br> Video Memory: 8GB GDDR6<br> Engine Clock: OC mode : 1852 MHz (Boost Clock)<br> Gaming mode : 1822 MHz (Boost Clock)<br> CUDA Core: 2560<br> Memory Speed: 14 Gbps<br> Memory Interface: 128-bit<br> Digital Max Resolution 7680 x 4320<br> Interface: Yes x 1 (Native HDMI 2.1)<br> Yes x 3 (Native DisplayPort 1.4a)<br> HDCP Support Yes (2.3)<br> Maximum Display Support: 4<br> Dimensions: 200 x 123 x 38 mm<br> Recommended PSU: 550W<br> Power Connectors: 1 x 8-pin<br> Slot: 2 Slot<br> 90YV0HH0-M0NA00 </div>,17363_0-1000x1000.jpg,ASUS-DUAL-RTX3050-O8G,1050,SE_17363,SE_17363,8,11,Graficki
